time,stand,ax,ay,az,gx,gy,gz
1731870859.841179,0,0.1597900390625,-0.4822998046875,0.8330078125,-18.00537109375,3.0517578125,-0.3662109375
1731870860.2023559,0,0.171875,-0.60400390625,0.8021240234375,2.9296875,0.18310546875,3.173828125
1731870860.563117,0,0.187255859375,-0.482177734375,0.8443603515625,3.84521484375,-3.7841796875,8.9111328125
1731870860.9816399,0,0.159423828125,-0.5283203125,0.834228515625,3.2958984375,2.685546875,-3.662109375
1731870861.342079,0,0.1243896484375,-0.5430908203125,0.8876953125,-8.60595703125,-0.732421875,4.5166015625
1731870861.76267,0,0.185302734375,-0.4483642578125,0.82958984375,-2.0751953125,62.07275390625,-30.1513671875
1731870862.1518831,0,-0.097412109375,-0.7705078125,0.606201171875,-37.59765625,21.91162109375,38.02490234375
1731870862.5102038,0,-0.362548828125,-0.7340087890625,0.6429443359375,16.17431640625,-31.79931640625,4.0283203125
1731870862.871166,0,-0.131103515625,-0.7835693359375,0.65478515625,0.48828125,2.62451171875,-10.986328125
1731870863.230748,0,-0.109619140625,-0.752197265625,0.700927734375,3.23486328125,-2.9296875,-5.4931640625
1731870863.592551,0,-0.0985107421875,-0.8133544921875,0.7041015625,23.3154296875,-54.26025390625,26.611328125
1731870864.0997708,0,-0.0516357421875,-0.6004638671875,0.765380859375,14.6484375,12.451171875,-14.58740234375
1731870864.490143,0,0.1400146484375,-0.5948486328125,0.8280029296875,-1.89208984375,-4.57763671875,4.5166015625
1731870864.9105349,0,0.1463623046875,-0.603271484375,0.750732421875,-6.65283203125,5.31005859375,8.60595703125
1731870865.331768,0,0.060302734375,-0.6312255859375,0.8240966796875,4.8828125,21.240234375,-19.04296875
1731870865.749005,0,0.1495361328125,-0.7435302734375,0.8604736328125,-4.5166015625,-13.18359375,-0.42724609375
1731870866.112056,0,0.10400390625,-0.554443359375,0.8458251953125,2.86865234375,-3.11279296875,0.54931640625
1731870866.4706078,0,0.0894775390625,-0.562744140625,0.817626953125,3.7841796875,-5.06591796875,-1.64794921875
1731870866.8601248,0,0.104248046875,-0.5384521484375,0.8658447265625,1.28173828125,1.8310546875,-1.64794921875
1731870867.221569,0,0.09033203125,-0.5626220703125,0.8453369140625,0.244140625,0.0,-3.11279296875
1731870867.580756,0,0.089111328125,-0.5460205078125,0.858642578125,-1.15966796875,-2.99072265625,4.33349609375
1731870867.9399319,0,0.0999755859375,-0.6055908203125,0.8355712890625,-11.962890625,-0.18310546875,-6.591796875
1731870868.329648,0,0.0765380859375,-0.574951171875,0.8643798828125,2.25830078125,-2.99072265625,2.3193359375
1731870868.6911,0,0.131591796875,-0.4833984375,0.82958984375,0.18310546875,-0.732421875,-1.28173828125
1731870869.081032,0,0.1529541015625,-0.4674072265625,0.814453125,9.46044921875,-6.16455078125,19.95849609375
1731870869.472023,0,0.0926513671875,-0.5582275390625,0.8641357421875,1.89208984375,0.8544921875,-0.3662109375
1731870869.8913028,0,0.11328125,-0.43212890625,0.8753662109375,-2.9296875,11.474609375,-13.427734375
1731870870.250792,0,0.0628662109375,-0.541748046875,0.93701171875,-2.8076171875,-0.3662109375,2.25830078125
1731870870.609557,0,0.0618896484375,-0.59130859375,0.843994140625,-0.9765625,2.197265625,-5.18798828125
1731870870.969258,0,0.078857421875,-0.6026611328125,0.8150634765625,-13.61083984375,11.71875,14.09912109375
1731870871.3301618,0,-0.0562744140625,-0.6287841796875,0.7724609375,-1.03759765625,20.01953125,-24.658203125
1731870871.690799,0,-0.061767578125,-0.634033203125,0.7628173828125,5.55419921875,-1.708984375,0.6103515625
1731870872.0502,0,-0.0975341796875,-0.5511474609375,0.873046875,-4.2724609375,0.67138671875,-0.1220703125
1731870872.4106,0,0.0257568359375,-0.48876953125,0.7904052734375,9.70458984375,-1.8310546875,4.08935546875
1731870872.769283,0,0.0091552734375,-0.7017822265625,0.869384765625,-0.67138671875,-9.6435546875,21.30126953125
1731870873.159429,0,-0.0562744140625,-0.653076171875,0.767578125,-17.9443359375,-13.48876953125,20.5078125
1731870873.578965,0,-0.0797119140625,-0.7064208984375,0.7078857421875,-7.14111328125,-36.56005859375,-4.5166015625
1731870873.97162,0,0.08837890625,-0.74755859375,0.83203125,-23.13232421875,9.33837890625,-22.76611328125
1731870874.3589141,0,0.154052734375,-0.8653564453125,0.6748046875,12.6953125,75.5615234375,-15.5029296875
1731870874.7797172,0,-0.0133056640625,-0.6041259765625,0.701171875,-20.6298828125,18.24951171875,-4.45556640625
1731870875.1389692,0,-0.1046142578125,-0.82177734375,0.5924072265625,10.6201171875,-13.24462890625,6.77490234375
1731870875.501397,0,-0.1944580078125,-0.6796875,0.797119140625,-3.7841796875,3.35693359375,0.06103515625
1731870875.8902059,0,-0.1165771484375,-0.754150390625,0.7557373046875,1.03759765625,1.5869140625,6.28662109375
1731870876.2794611,0,-0.1527099609375,-0.7860107421875,0.7550048828125,9.8876953125,-65.91796875,38.39111328125
1731870876.638981,0,0.1495361328125,-0.6356201171875,0.724365234375,17.88330078125,12.39013671875,-13.3056640625
1731870877.02859,0,0.0894775390625,-0.69189453125,0.76708984375,-10.3759765625,-2.99072265625,5.37109375
1731870877.389005,0,0.19873046875,-0.6749267578125,0.7679443359375,7.080078125,-17.822265625,12.3291015625
1731870877.778458,0,0.167724609375,-0.67138671875,0.737548828125,2.9296875,4.2724609375,-1.40380859375
1731870878.1386418,0,0.1605224609375,-0.640625,0.7900390625,0.732421875,-0.3662109375,-1.3427734375
1731870878.5585978,0,0.181884765625,-0.6348876953125,0.8045654296875,4.5166015625,-3.2958984375,10.19287109375
1731870878.94832,0,0.203857421875,-0.59912109375,0.7847900390625,-2.197265625,7.9345703125,-6.16455078125
1731870879.368972,0,0.132080078125,-0.67236328125,0.80517578125,-7.568359375,2.9296875,-2.99072265625
1731870879.849324,0,0.105224609375,-0.627197265625,0.756103515625,-4.8828125,1.953125,1.28173828125
1731870880.240133,0,0.10888671875,-0.6324462890625,0.76025390625,0.91552734375,3.173828125,-2.3193359375
1731870880.598614,0,0.0811767578125,-0.6419677734375,0.775634765625,-0.30517578125,-3.173828125,0.30517578125
1731870880.9589388,0,0.12451171875,-0.6402587890625,0.7703857421875,0.3662109375,0.06103515625,-4.150390625
1731870881.348747,0,0.1263427734375,-0.6336669921875,0.772216796875,2.62451171875,2.44140625,-9.033203125
1731870881.739329,0,0.150390625,-0.65673828125,0.78125,0.30517578125,-2.38037109375,2.50244140625
1731870882.099333,0,0.173828125,-0.615234375,0.7774658203125,1.0986328125,0.06103515625,14.0380859375
1731870882.459727,0,0.149658203125,-0.684814453125,0.760986328125,-8.056640625,8.23974609375,32.2265625
1731870882.848044,0,-0.0169677734375,-0.7470703125,0.672607421875,-2.38037109375,3.0517578125,-2.0751953125
1731870883.207731,0,-0.0816650390625,-0.6962890625,0.705810546875,13.85498046875,14.95361328125,-14.34326171875
1731870883.600186,0,-0.0089111328125,-0.682861328125,0.7510986328125,11.65771484375,21.78955078125,-11.65771484375
1731870883.9898932,0,0.0401611328125,-0.5826416015625,0.668212890625,-4.2724609375,15.7470703125,2.5634765625
1731870884.4081411,0,-0.130859375,-0.7105712890625,0.6256103515625,-21.05712890625,-14.70947265625,-7.26318359375
1731870884.79993,0,-0.0537109375,-0.780517578125,0.791748046875,25.93994140625,2.38037109375,-10.7421875
1731870885.1604102,0,-0.135009765625,-0.5567626953125,0.8328857421875,0.0,-5.37109375,1.3427734375
1731870885.548533,0,-0.1151123046875,-0.5504150390625,0.8416748046875,-0.9765625,-0.732421875,-0.18310546875
1731870885.9089658,0,-0.125244140625,-0.57275390625,0.8304443359375,1.220703125,0.54931640625,0.48828125
1731870886.268183,0,-0.12109375,-0.55859375,0.8310546875,0.30517578125,-0.244140625,0.732421875
1731870886.629011,0,-0.126708984375,-0.55322265625,0.8013916015625,-6.40869140625,-3.47900390625,28.99169921875
1731870887.018543,0,-0.1243896484375,-0.5576171875,0.8311767578125,-10.8642578125,-7.62939453125,13.916015625
1731870887.378399,0,-0.30517578125,-0.651611328125,0.7550048828125,-7.26318359375,-25.32958984375,15.380859375
1731870887.798699,0,-0.1624755859375,-0.6905517578125,0.720947265625,-6.34765625,-18.98193359375,18.4326171875
1731870888.158608,0,-0.014404296875,-0.6431884765625,0.6544189453125,-0.18310546875,-1.64794921875,-9.33837890625
1731870888.518216,0,-0.1815185546875,-0.7401123046875,0.703369140625,0.79345703125,-9.09423828125,-3.662109375
1731870888.940043,0,-0.1717529296875,-0.6572265625,0.716552734375,1.708984375,2.74658203125,-1.28173828125
1731870889.3597848,0,-0.123291015625,-0.692138671875,0.718505859375,-1.5869140625,0.06103515625,2.25830078125
1731870889.719647,0,-0.1351318359375,-0.68359375,0.72998046875,0.91552734375,2.01416015625,-0.67138671875
1731870890.079672,0,-0.149658203125,-0.6912841796875,0.731689453125,0.79345703125,-0.54931640625,-0.244140625
1731870890.440008,0,-0.146240234375,-0.68994140625,0.731689453125,-0.244140625,0.06103515625,5.55419921875
1731870890.829876,0,-0.1337890625,-0.6728515625,0.734130859375,-2.3193359375,1.15966796875,5.43212890625
1731870891.187628,0,-0.2010498046875,-0.6806640625,0.7254638671875,0.91552734375,0.0,2.50244140625
1731870891.54823,0,-0.2056884765625,-0.65234375,0.7347412109375,3.5400390625,0.42724609375,-0.18310546875
1731870891.9092171,0,-0.1942138671875,-0.663330078125,0.74365234375,2.25830078125,0.8544921875,2.0751953125
1731870892.329043,0,-0.2650146484375,-0.6561279296875,0.7423095703125,-0.67138671875,-0.18310546875,-5.31005859375
1731870892.717387,0,-0.2060546875,-0.671875,0.729248046875,-1.46484375,-0.48828125,-0.3662109375
1731870893.077695,0,-0.1993408203125,-0.6654052734375,0.7314453125,-0.91552734375,-1.64794921875,-5.859375
1731870893.43799,0,-0.15185546875,-0.6502685546875,0.7576904296875,-4.82177734375,-2.38037109375,1.89208984375
1731870893.798018,0,-0.122314453125,-0.7213134765625,0.7215576171875,-0.9765625,-0.244140625,-2.0751953125
1731870894.187925,0,-0.10400390625,-0.6201171875,0.773681640625,10.25390625,-3.0517578125,0.9765625
1731870894.54764,0,-0.050048828125,-0.6402587890625,0.7506103515625,-4.57763671875,11.3525390625,-13.00048828125
1731870894.9978912,0,-0.072265625,-0.5626220703125,0.7784423828125,-15.2587890625,2.5634765625,5.2490234375
1731870895.3894222,0,0.1419677734375,-0.56689453125,0.796630859375,2.44140625,6.16455078125,-0.9765625
1731870895.808216,0,0.13037109375,-0.6165771484375,0.8116455078125,2.197265625,0.0,-0.6103515625
1731870896.170374,0,0.133544921875,-0.6478271484375,0.791259765625,0.8544921875,2.86865234375,-3.173828125
1731870896.559382,0,0.0732421875,-0.652587890625,0.8162841796875,5.06591796875,-6.4697265625,-4.69970703125
1731870896.9176261,0,0.1611328125,-0.5579833984375,0.9100341796875,3.90625,0.9765625,4.39453125
1731870897.279505,0,0.162841796875,-0.5916748046875,0.841064453125,1.28173828125,0.67138671875,-1.77001953125
1731870897.639843,0,0.148193359375,-0.59326171875,0.80029296875,9.33837890625,11.474609375,0.67138671875
1731870897.99949,0,0.0640869140625,-0.629638671875,0.835693359375,-23.86474609375,30.6396484375,15.380859375
1731870898.359036,0,-0.144775390625,-0.605224609375,0.765625,2.62451171875,3.11279296875,0.9765625
1731870898.718176,0,-0.321533203125,-0.677734375,0.7001953125,-14.09912109375,-18.310546875,-13.85498046875
1731870899.077885,0,-0.2083740234375,-0.691162109375,0.8345947265625,2.50244140625,15.0146484375,-2.13623046875
1731870899.4398131,0,-0.311279296875,-0.5504150390625,0.790771484375,-4.2724609375,-31.92138671875,0.30517578125
1731870899.799296,0,-0.1112060546875,-0.59326171875,0.7818603515625,2.01416015625,4.33349609375,-3.90625
1731870900.218813,0,-0.1177978515625,-0.544677734375,0.8043212890625,-1.708984375,-5.43212890625,-0.42724609375
1731870900.6086478,0,-0.0660400390625,-0.6295166015625,0.747802734375,7.62939453125,0.48828125,0.3662109375
1731870901.0284212,0,-0.0655517578125,-0.6226806640625,0.7938232421875,3.5400390625,1.03759765625,-2.0751953125
1731870901.387712,0,-0.0841064453125,-0.6070556640625,0.8074951171875,-0.67138671875,0.79345703125,0.3662109375
1731870901.749407,0,-0.08056640625,-0.61376953125,0.8040771484375,0.18310546875,0.1220703125,0.42724609375
1731870902.1097112,0,-0.086181640625,-0.60400390625,0.808349609375,0.3662109375,0.244140625,0.54931640625
1731870902.4677498,0,-0.0750732421875,-0.6024169921875,0.8052978515625,-2.13623046875,-0.42724609375,2.197265625
1731870902.829497,0,-0.0728759765625,-0.6134033203125,0.7734375,0.6103515625,0.0,-0.18310546875
1731870903.187841,0,-0.078369140625,-0.6197509765625,0.80078125,-0.1220703125,0.06103515625,-0.1220703125
1731870903.579731,0,-0.08056640625,-0.615966796875,0.802001953125,0.06103515625,0.06103515625,0.0
1731870903.939133,0,-0.07666015625,-0.61669921875,0.8001708984375,-0.06103515625,0.6103515625,2.0751953125
1731870904.359593,0,-0.08642578125,-0.602783203125,0.83056640625,6.103515625,8.544921875,17.08984375
1731870904.7495759,0,-0.2579345703125,-0.543701171875,0.84912109375,5.0048828125,1.52587890625,-0.18310546875
1731870905.110802,0,-0.173828125,-0.6396484375,0.833251953125,-14.5263671875,-11.71875,10.25390625
1731870905.529691,0,-0.1103515625,-0.615234375,0.8355712890625,0.30517578125,25.7568359375,-15.2587890625
1731870905.948286,0,0.0296630859375,-0.7242431640625,0.8123779296875,1.953125,-16.2353515625,3.72314453125
1731870906.309775,0,0.1343994140625,-0.50927734375,0.81982421875,5.06591796875,3.47900390625,-0.06103515625
1731870906.6980312,0,-0.054443359375,-0.58056640625,0.8267822265625,2.9296875,1.220703125,2.74658203125
1731870907.0594602,0,0.04931640625,-0.6956787109375,0.748291015625,-4.21142578125,-0.79345703125,-3.90625
1731870907.419329,0,0.1201171875,-0.6524658203125,0.7923583984375,-14.46533203125,3.84521484375,9.94873046875
1731870907.8077,0,0.0374755859375,-0.64404296875,0.8365478515625,18.00537109375,46.38671875,-42.54150390625
1731870908.169377,0,-0.05517578125,-0.78369140625,0.698974609375,-8.544921875,32.1044921875,14.7705078125
1731870908.527673,0,-0.1051025390625,-0.7039794921875,0.6329345703125,11.65771484375,-46.08154296875,-17.08984375
1731870908.949363,0,0.0751953125,-0.7921142578125,0.7513427734375,-10.07080078125,-2.3193359375,-2.0751953125
1731870909.3078551,0,0.0533447265625,-0.7203369140625,0.76025390625,2.13623046875,-20.8740234375,6.2255859375
1731870909.698547,0,0.101318359375,-0.6920166015625,0.7015380859375,9.70458984375,6.77490234375,-10.1318359375
1731870910.0572631,0,0.1998291015625,-0.582275390625,0.8575439453125,-3.7841796875,-0.6103515625,5.615234375
1731870910.416539,0,-0.0059814453125,-0.50732421875,0.8009033203125,-5.7373046875,-11.8408203125,13.671875
1731870910.777529,0,0.1944580078125,-0.5096435546875,0.82421875,-17.333984375,-1.52587890625,4.94384765625
1731870911.13686,0,0.1072998046875,-0.595458984375,0.807373046875,8.72802734375,0.91552734375,-3.90625
1731870911.497303,0,0.1070556640625,-0.602294921875,0.82470703125,-1.0986328125,-2.01416015625,6.9580078125
1731870911.85704,0,0.0938720703125,-0.611572265625,0.84033203125,-13.24462890625,11.23046875,38.14697265625
1731870912.248079,0,-0.0223388671875,-0.6722412109375,0.73681640625,5.55419921875,9.033203125,-0.06103515625
1731870912.6075299,0,-0.1273193359375,-0.6591796875,0.7562255859375,-1.89208984375,-31.92138671875,4.45556640625
1731870912.9679208,0,-0.0389404296875,-0.744873046875,0.739990234375,-0.18310546875,-26.55029296875,-4.57763671875
1731870913.358028,0,0.1494140625,-0.6708984375,0.763427734375,1.89208984375,0.9765625,-0.6103515625
1731870913.717351,0,0.1881103515625,-0.61083984375,0.7252197265625,-3.7841796875,-5.7373046875,7.32421875
1731870914.1672268,0,0.2109375,-0.628662109375,0.7723388671875,2.13623046875,-4.45556640625,8.7890625
1731870914.5585752,0,0.1541748046875,-0.70947265625,0.7000732421875,2.74658203125,2.62451171875,-4.5166015625
1731870914.978847,0,0.1248779296875,-0.69091796875,0.7213134765625,1.5869140625,0.54931640625,-0.3662109375
1731870915.337889,0,0.1527099609375,-0.6905517578125,0.725830078125,0.54931640625,0.54931640625,-0.1220703125
1731870915.7276428,0,0.156494140625,-0.690673828125,0.7225341796875,0.0,0.18310546875,-0.67138671875
1731870916.0873358,0,0.1617431640625,-0.6947021484375,0.721923828125,-0.18310546875,0.06103515625,0.30517578125
1731870916.4494321,0,0.1590576171875,-0.69873046875,0.7227783203125,-0.06103515625,0.30517578125,0.0
1731870916.80822,0,0.1614990234375,-0.694091796875,0.71923828125,0.0,0.1220703125,0.30517578125
1731870917.199287,0,0.158935546875,-0.6998291015625,0.7738037109375,-14.6484375,13.671875,-5.0048828125
1731870917.559106,0,0.06787109375,-0.7191162109375,0.6787109375,6.40869140625,31.982421875,-2.5634765625
1731870917.9173949,0,-0.0096435546875,-0.7203369140625,0.766357421875,0.6103515625,18.00537109375,1.220703125
1731870918.279142,0,-0.10107421875,-0.7186279296875,0.7470703125,-1.15966796875,2.197265625,5.126953125
1731870918.638009,0,-0.1676025390625,-0.717529296875,0.6856689453125,5.2490234375,-2.9296875,1.220703125
1731870918.998038,0,-0.1728515625,-0.6988525390625,0.7491455078125,0.06103515625,0.3662109375,3.662109375
1731870919.357918,0,-0.178466796875,-0.654541015625,0.7005615234375,-7.99560546875,-17.39501953125,14.09912109375
1731870919.71946,0,-0.1861572265625,-0.6357421875,0.7188720703125,8.23974609375,18.4326171875,-10.498046875
1731870920.086731,0,-0.09423828125,-0.560546875,0.7694091796875,21.6064453125,-7.6904296875,-5.43212890625
1731870920.438268,0,-0.059814453125,-0.6126708984375,0.8043212890625,-0.48828125,2.44140625,2.99072265625
1731870920.830509,0,-0.073974609375,-0.6297607421875,0.803955078125,-5.18798828125,9.46044921875,-17.7001953125
1731870921.188194,0,-0.0838623046875,-0.6180419921875,0.6983642578125,-7.38525390625,0.67138671875,36.68212890625
1731870921.549356,0,-0.0987548828125,-0.6580810546875,0.684326171875,-25.0244140625,-67.93212890625,19.59228515625
1731870921.909239,0,0.238525390625,-0.63818359375,0.800537109375,-2.5634765625,10.498046875,-11.474609375
1731870922.2681248,0,0.16162109375,-0.7127685546875,0.7598876953125,17.7001953125,63.5986328125,-40.4052734375
1731870922.6301298,0,-0.0166015625,-0.7608642578125,0.655517578125,-4.57763671875,0.79345703125,-3.0517578125
1731870922.987871,0,-0.1197509765625,-0.667236328125,0.7786865234375,4.08935546875,2.197265625,1.64794921875
1731870923.347779,0,-0.0985107421875,-0.6666259765625,0.7158203125,-0.1220703125,1.89208984375,-2.44140625
1731870923.7091079,0,-0.1031494140625,-0.6812744140625,0.7437744140625,2.50244140625,0.6103515625,0.06103515625
1731870924.067692,0,-0.0877685546875,-0.6759033203125,0.749267578125,-0.48828125,-0.48828125,-0.3662109375
1731870924.42885,0,-0.086669921875,-0.6683349609375,0.7508544921875,-2.9296875,1.3427734375,-1.708984375
1731870924.787381,0,-0.0816650390625,-0.6732177734375,0.72998046875,0.8544921875,0.48828125,-0.1220703125
1731870925.1488829,0,-0.08837890625,-0.6763916015625,0.744140625,3.90625,-3.173828125,-30.33447265625
1731870925.536748,0,-0.0482177734375,-0.7294921875,0.6568603515625,2.38037109375,-19.04296875,23.86474609375
1731870925.899868,0,0.01123046875,-0.74072265625,0.731201171875,-8.23974609375,-53.8330078125,25.20751953125
1731870926.258946,0,0.2532958984375,-0.6844482421875,0.705810546875,6.8359375,9.21630859375,-8.7890625
1731870926.617166,0,0.193603515625,-0.70166015625,0.71240234375,0.67138671875,-1.220703125,2.25830078125
1731870926.977746,0,0.186767578125,-0.7008056640625,0.7105712890625,-0.244140625,0.3662109375,-0.1220703125
1731870927.337496,0,0.1876220703125,-0.7060546875,0.7044677734375,-0.06103515625,-0.42724609375,0.6103515625
1731870927.698404,0,0.1983642578125,-0.7056884765625,0.7041015625,-0.30517578125,-0.1220703125,3.23486328125
1731870928.087571,0,0.19482421875,-0.6793212890625,0.714599609375,0.54931640625,2.44140625,3.84521484375
1731870928.5073411,0,0.1702880859375,-0.7530517578125,0.6739501953125,-3.41796875,13.427734375,11.04736328125
1731870928.9001448,0,0.0008544921875,-0.7159423828125,0.6787109375,-2.0751953125,-1.52587890625,-0.91552734375
1731870929.347187,0,0.02734375,-0.71630859375,0.703857421875,17.27294921875,21.8505859375,-15.0146484375
1731870929.7092469,0,0.0364990234375,-0.6890869140625,0.76953125,-0.48828125,9.3994140625,1.28173828125
1731870930.067827,0,-0.0716552734375,-0.685791015625,0.7637939453125,-1.64794921875,-0.91552734375,2.25830078125
1731870930.4280891,0,-0.0673828125,-0.694091796875,0.7498779296875,-0.8544921875,1.3427734375,-0.1220703125
1731870930.789539,0,-0.0772705078125,-0.685791015625,0.743408203125,-0.3662109375,-0.67138671875,-0.06103515625
1731870931.149091,0,-0.0653076171875,-0.6884765625,0.74365234375,0.67138671875,0.244140625,-0.3662109375
1731870931.5685408,0,-0.0601806640625,-0.6820068359375,0.7529296875,0.54931640625,1.03759765625,-1.3427734375
1731870931.928975,0,-0.0543212890625,-0.6810302734375,0.75244140625,0.1220703125,0.1220703125,1.03759765625
1731870932.318273,0,-0.060302734375,-0.6749267578125,0.748779296875,0.18310546875,0.18310546875,0.06103515625
1731870932.708597,0,-0.05419921875,-0.6739501953125,0.751220703125,-0.06103515625,0.30517578125,-0.1220703125
1731870933.130037,0,-0.0567626953125,-0.6812744140625,0.7598876953125,-5.31005859375,7.62939453125,-7.38525390625
1731870933.578579,0,-0.09423828125,-0.6861572265625,0.6939697265625,6.9580078125,-58.349609375,-0.67138671875
