1731877042.304214,0,-0.2969970703125,-0.73828125,0.5556640625,4.08935546875,-3.35693359375,-24.23095703125
1731877042.725754,0,-0.0069580078125,-0.7525634765625,0.6419677734375,-6.04248046875,0.1220703125,1.64794921875
1731877043.145341,0,-0.0321044921875,-0.7647705078125,0.6572265625,0.30517578125,0.8544921875,-0.48828125
1731877043.505805,0,-0.0267333984375,-0.7919921875,0.7178955078125,-25.2685546875,44.7998046875,98.81591796875
1731877043.8967738,0,-0.1168212890625,-0.6038818359375,0.3338623046875,21.17919921875,-10.80322265625,-43.45703125
1731877044.4039738,0,-0.9132080078125,-0.6019287109375,0.4114990234375,11.90185546875,-26.123046875,-18.1884765625
1731877044.796204,0,-0.7208251953125,-0.447265625,0.6114501953125,22.4609375,-2.38037109375,-17.333984375
1731877045.2460842,0,-0.0841064453125,-0.7532958984375,0.6385498046875,-9.8876953125,-1.0986328125,28.74755859375
1731877045.60674,0,-0.0263671875,-0.88037109375,0.6746826171875,59.38720703125,107.23876953125,50.35400390625
1731877045.966505,0,-0.78515625,-0.4688720703125,0.1639404296875,-18.798828125,-14.58740234375,-19.775390625
1731877046.3841121,0,-0.7119140625,-0.5501708984375,0.43701171875,-0.18310546875,-2.197265625,-2.0751953125
1731877046.776154,0,-0.7459716796875,-0.4676513671875,0.343505859375,-16.4794921875,-67.7490234375,-48.095703125
1731877047.136821,0,-0.47607421875,-0.670654296875,0.504638671875,-0.732421875,1.64794921875,-5.79833984375
1731877047.555151,0,-0.135986328125,-0.79345703125,0.6102294921875,-13.48876953125,3.11279296875,35.5224609375
1731877047.9773388,0,-0.1226806640625,-0.79541015625,0.513671875,67.07763671875,104.98046875,32.5927734375
1731877048.367934,0,-0.852783203125,-0.2415771484375,0.3057861328125,-18.310546875,5.92041015625,3.0517578125
1731877048.7254028,0,-0.7581787109375,-0.443115234375,0.403564453125,-3.35693359375,-1.89208984375,-0.3662109375
1731877049.145261,0,-0.767578125,-0.486572265625,0.3623046875,-3.0517578125,-49.98779296875,-70.1904296875
